,ID_ENTIDAD,ANIO,Agua,Aportaciones Federales,Aportaciones federales,Aprovechamientos,Contribuciones de Mejoras,Cuotas y Aportaciones de Seguridad Social,Derecho adicional sobre extracción del petróleo,Derechos,Escuelas,FA Múltiples,FA para Educación Tecnológica y Adultos,FA para Infraestructura Social Estatal,FA para Nómina Educativa y Gasto Operativo,FA para el Fortalecimiento de los Municipios,FA para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales de la Ciudad de México,FA para la Infraestructura Social Municipal,FA para la Seguridad Pública,FA para los Servicios de Salud,Financiamiento,Fondo de Extracción de Hidrocarburos,Hospitales,Impuestos,Inversión pública,Participaciones federales,Productos,Recursos federales reasignados,Servicios de limpieza y manejo de desechos,Servicios personales,Total de egresos,Total de ingresos,Ingresos_menos_finanzas
554,18,2005,295189,5187836131,0,29207328,0,0,0,107599024.0,100306737.0,175129490,51168649,27522762,2733328477,245472845,0,198795912,96160087,568627234,0,0,0.0,206311569,853794702,2801587923,20856822,1091630675,0,1026892968,8920426058,8920426058,8920426058
555,18,2006,323973,5944884303,0,15014274,0,0,0,123454196.0,163278055.0,152943326,55466084,29920645,2999126984,259504026,0,212442087,96202724,607551713,300000000,0,2821119.0,232866377,1106762639,3142636265,11956999,1531726714,0,1208473181,10256983070,10256983070,9956983070
556,18,2007,428259,6756493520,0,21745662,0,0,0,175311688.0,66744255.0,164642312,62108497,32855948,3161932097,300309838,216609726,238111379,98421774,667038772,122867740,0,0.0,298392171,1184850688,3410371077,6063954,1814463177,0,1191457169,11280655464,11280655464,11157787724
557,18,2008,308811,8016355480,0,31694605,0,0,0,169039956.0,80173635.0,169917073,61388461,39777437,3409674086,357758009,262327696,286341326,115799727,690747229,545046236,0,26899075.0,327588036,1461271658,4162809392,10456228,2622624436,0,1387607818,13737968108,13737968108,13192921872
558,18,2009,438065,8883076300,0,23208052,0,0,0,157008159.0,333770704.0,175282993,64876229,41779030,3587653415,370216165,267684697,298859026,134627029,801505835,0,0,216126028.0,326980807,2772594363,3889618413,7888786,3140591881,498274,1538833876,14845244193,14845244193,14845244193
559,18,2010,480933,8888056620,0,29149889,0,0,0,195543001.0,285604424.0,214737019,74469231,44005611,3720322155,381838368,270700000,311182650,133300000,835300000,1625000000,0,236583898.0,466087346,2472939442,4445328324,4036110,2902201586,415232,1768932947,15996551569,15996551569,14371551569
560,18,2011,504262,9834443874,0,198574425,0,0,0,173883132.0,6182649.0,195114635,79774882,48659631,3850012166,458039827,308300000,348543233,136299376,982900000,1998768000,0,71565793.0,511937612,1074831596,4905001762,5144832,3426800124,450849,2265203975,17627753637,17627753637,15628985637
561,18,2012,503247,10854242085,0,266387262,0,0,0,163128305.0,48222608.0,224792790,86687412,47857531,3980430312,488422648,337374981,390880380,141825301,1137800000,4055600000,0,54529700.0,500129281,1198153856,5074201804,35215719,4018170730,705367,2144062030,20948904456,20948904456,16893304456
562,18,2013,323721,11628488199,0,26735239,0,0,0,286554572.0,595675.0,243672395,86507300,56886949,4103720214,524441397,365440607,412477319,146346852,1181444151,427210031,0,0.0,799923410,550817461,5819449342,18396299,4507551015,229757,2142349753,19006757092,19006757092,18579547061
563,18,2014,295953,12337797167,0,260376819,0,0,0,209064634.0,0.0,256147204,91539622,64024037,4276310950,579544868,388575757,464163829,152681316,1288319640,3765333457,0,0.0,613927078,697155768,5863597497,14627638,4776489944,31957,2879023033,23145755415,23145755415,19380421958
564,18,2015,319874,13921216529,0,25587605,0,0,0,213460405.0,0.0,246726000,95262000,65040000,4722964000,589584000,389772000,471540000,160730000,1427437000,12666543,0,0.0,654919682,381071356,6270501605,16870553,5752161529,28507,3249608919,21197630447,21197630447,21184963904
565,18,2016,666037,13608984477,0,3816203,0,0,0,330484246.0,0.0,272304000,100414000,70690000,4891136000,623220000,411876000,512510000,120390000,1509953000,91334057,0,0.0,773240883,818026544,6922454812,20371188,5096491477,59352,3391209119,21889803217,21889803217,21798469160
566,18,2017,481119,13351737195,0,41417485,0,0,0,263092324.0,16443130.0,328563666,102933690,81404589,4967498096,687672301,448255112,590169989,124865392,1603508742,0,0,0.0,769387448,821447392,7789306588,54482080,4416865618,132800,3287137471,22323649898,22323649898,22323649898
567,18,2018,623899,14026274363,0,32221703,0,0,0,318378520.0,0.0,410292000,106401000,88790000,5113244000,753816000,481536000,643740000,131110000,1669641000,5421559518,0,0.0,821406730,339048813,7962066800,81966736,4627704363,14327,3249304891,28802670339,28802670339,23381110821
568,18,2019,634430,14187784526,0,284010501,0,0,0,365308259.0,0.0,517212000,109622000,104740000,5334550000,859969957,543996000,759340000,167390000,1727335000,1034026150,0,0.0,822587768,529962464,9224739401,29292496,4063629569,11715,3436668706,26118932281,26118932281,25084906131
569,18,2020,479029,15525710105,0,271204127,0,0,0,298467679.0,0.0,488433701,119697736,113535495,5491097671,893255066,568147289,823076071,181064733,1835290116,165865895,0,0.0,706692183,622884193,8338074040,16055858,5012112227,908829,3538336859,25472515714,25472515714,25306649819
570,19,1989,0,11191388,0,18897793,0,1547175279,0,19485140.0,2159349.0,0,0,0,0,0,0,0,0,0,0,0,0.0,72513258,268680244,601079771,36267188,11191388,0,325389297,2306945960,2306945960,2306945960
571,19,1990,0,28964625,0,117938652,0,2178775891,0,44000440.0,3260232.0,0,0,0,0,0,0,0,0,0,0,0,0.0,104359022,143058795,755281471,95328560,28964625,0,407812193,3325064607,3325064607,3325064607
572,19,1991,0,34206631,0,94759705,0,2620588288,0,72366523.0,5362877.0,0,0,0,0,0,0,0,0,0,233001950,0,0.0,145064817,225158129,967810737,74307806,34206631,0,574128950,4274595033,4274595033,4041593083
573,19,1992,0,37606297,0,98823206,0,3205305155,0,130799319.0,13483677.0,0,0,0,0,0,0,0,0,0,558238162,0,4407877.0,197086152,393911653,1167362168,38309142,37606297,0,887698643,5435269353,5435269353,4877031191
574,19,1993,0,27076035,0,87492858,0,4501153948,0,237325357.0,8631954.0,0,0,0,0,0,0,0,0,0,562387455,0,7316446.0,245538884,561386968,1402009903,227913532,27076035,0,1142633718,7297276693,7297276693,6734889238
575,19,1994,0,893971567,0,80743721,0,4934825414,0,287979187.0,39230935.0,0,0,0,0,0,0,0,0,0,0,0,5118396.0,264424792,657595956,1432244083,47322830,893971567,0,1282363455,7962506787,7962506787,7962506787
576,19,1995,0,1975289832,0,40673514,0,4636498524,0,258376900.0,16123440.0,0,0,0,0,0,0,0,0,0,0,0,3853282.0,315181916,404334027,1780194024,118215306,1975289832,0,2657612667,9149096051,9149096051,9149096051
577,19,1996,41639870,2106531757,0,69011647,0,3841253383,0,308319481.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,422967032,135362405,2382078046,179699394,2106531757,0,3176352516,11032963041,11032963041,11032963041
578,19,1997,56260921,3747707000,0,113839193,0,5055250962,0,359874100.0,441853.0,0,0,0,0,0,0,0,0,0,0,0,209316.0,609777739,159705373,3306400284,2210437837,3747707000,0,1459850776,16898736010,16898736010,16898736010
579,19,1998,36065870,5048107215,0,97818688,0,5020891931,0,444555586.0,73028838.0,61730596,0,19840240,2379641186,262178300,0,190666481,0,397593330,0,0,0.0,766585738,300015885,5219370266,324772351,1736457082,0,5146162167,19082224267,19082224267,19082224267
580,19,1999,45637447,6315301199,0,119202348,0,6131835155,0,631658122.0,46774378.0,147275575,9974714,26568165,3302056749,562457788,0,224007112,202281743,554177970,0,0,0.0,986476507,392401323,6545653330,417708660,1286501383,0,6114399251,23885890955,23885890955,23885890955
581,19,2000,39411258,7856816149,0,246870709,0,640240483,0,628332444.0,124649467.0,180615575,64150237,30488844,3947648264,645456395,0,221069278,215537880,660824706,363997167,0,88911000.0,1207701233,1008128438,8023252625,547243701,1891024970,0,7447706101,21314893037,21314893037,20950895870
582,19,2001,35774887,9000063293,0,333191247,0,655201686,0,737888904.0,266709282.0,200689681,70730622,36350910,4349131742,772408598,0,263574073,228729909,763737163,0,0,18021229.0,1340655623,1568529539,8995003781,512113199,2314710595,0,7916320294,24238571127,24238571127,24238571127
583,19,2002,61221685,9608876164,0,387661693,0,691534893,0,1048398146.0,283580911.0,228923334,74060622,25303056,4700137483,883357193,0,183468037,124420561,827912100,0,0,45243650.0,1476194838,3248251718,9954784009,248208427,2561293778,0,3985353113,26454902132,26454902132,26454902132
584,19,2003,63059896,10886009393,0,453450000,0,0,0,850224000.0,149586404.0,235690051,78852162,26216610,5117501281,905610733,0,190092020,98569980,899708825,1716000000,0,3318368.0,1551519000,2882746933,10918597707,133693000,3333767731,0,9540813739,28367932591,28367932591,26651932591
585,19,2004,62076079,12052412857,0,578832355,0,0,0,951298092.0,121404681.0,244095444,83446968,10431000,5402679902,952425444,0,216068000,137997970,1011574208,2042184563,0,0.0,1664663223,1900065236,11412033205,198588640,3993693921,0,10305282610,30204938936,30204938936,28162754373
586,19,2005,69770413,14169349513,0,600143291,0,0,0,1398561427.0,0.0,263588548,90793884,31103000,5747995414,1079727804,0,225524000,193149768,1058190876,0,0,0.0,1873604442,2843725832,13231540105,422532464,5479276219,0,11159925633,34392514306,34392514306,34392514306
587,19,2006,44796236,15863554000,0,3222136000,0,0,0,369006000.0,67712000.0,282914000,98612000,33210000,6311148000,1155106000,0,240798000,193150000,1135089000,0,0,0.0,2105962000,2910266557,16123672000,263122000,6413527000,0,6693034481,39742974000,39742974000,39742974000
588,19,2007,43802881,16922419000,0,2916266000,0,0,0,405950000.0,0.0,320046000,108163000,37287000,6773871000,1334998000,817211000,270361000,193150000,1239770000,0,0,0.0,2304473000,4186754159,16092795000,196365000,5827562000,0,7434615192,41356663000,41356663000,41356663000
589,19,2008,56581292,19090307493,0,2620364084,0,0,0,1925049638.0,6210110.0,415461284,121858684,44922798,7329665626,1611027758,880542696,325727352,229950866,1315465468,0,0,0.0,2600555141,1973861552,20526811725,191473919,6815684961,0,8221256055,47879016000,47879016000,47879016000
590,19,2009,66557639,24320184232,0,4077377406,0,0,0,1386638925.0,625809158.0,413709916,124665287,47022831,8215697990,1683900546,896257582,340954323,265087358,1431097765,0,0,79582966.0,2474617234,6743230155,19880980967,145316903,10901790634,0,9121509080,53271462000,53271462000,53271462000
591,19,2010,75906459,22098244356,0,1106004859,0,0,0,1426351732.0,947647342.0,406339508,134009460,49190546,8730173347,1753888076,909852653,356672044,265087358,1511900000,8838185170,0,60406833.0,2674355706,7498817270,20399459789,184917753,7981131364,329412,10060231469,59343348959,59343348959,50505163789
592,19,2011,90548533,23442411863,0,2085470730,0,0,0,2598297676.0,255604775.0,474360060,143315358,54906728,9316730554,1960237639,960870565,398119078,272662281,1653100000,12246205684,0,0.0,4676138213,1143697417,23036443765,166842862,8208109600,8809388,11495045672,71685109267,71685109267,59438903583
593,19,2012,59211208,32157069516,0,2460117131,0,0,0,1701319526.0,182739690.0,461298053,163658445,69412815,10077303750,2101847388,998787644,503300185,283183626,1943200000,15328752601,0,0.0,4830291472,2829571505,22933604445,449980571,15555077610,27105904,12679409980,79861135262,79861135262,64532382661
594,19,2013,23390623,32135093324,0,6226540192,0,0,0,2068332225.0,2534745.0,585283722,171507772,74759605,10727587434,2263012729,1036196622,542068825,294643789,2001415000,34874407868,0,59527885.0,7080127370,2202847837,25181284122,299167719,14438617826,25325712,13820048516,107864952820,107864952820,72990544952
595,19,2014,73303047,36001205037,0,7937741882,0,0,0,2416178265.0,1752709.0,557011234,185116495,80794080,11500205118,2428629152,1095040637,585743900,302416173,2179484784,3177000000,0,39354922.0,7879490659,709756185,26731784575,215811211,17086763464,26077434,14783353067,87002774629,87002774629,83825774629
596,19,2015,87463925,38432706997,0,1915599675,0,0,0,2822368093.0,0.0,528601000,195251000,81650000,13009415000,2459388251,1104252000,591980000,307460000,2361888000,5746010996,79846292,1786435.0,8658658010,430824000,28885638039,170490190,17792821746,21636811,15650962994,86631472000,86631472000,80885461004
597,19,2016,135472717,33345360240,0,3522924756,0,0,0,3382135983.0,0.0,597144000,206381000,87730000,13278997000,2588568000,1133172000,636040000,284390000,2423594000,11030776351,269984000,0.0,9024889577,71696000,33661579980,258272472,12109344240,19850901,15981480540,94225939359,94225939359,83195163008
598,19,2017,109729152,32585153000,0,2032386000,0,0,0,3726943000.0,0.0,612134000,211601000,97763000,13458610000,2844683000,1191432000,708766000,281233000,2516688000,34479571218,94254000,132179818.0,9847749000,1217265021,36094293034,300868638,10662243000,25894464,16188673836,119066963890,119066963890,84587392672
599,19,2018,19317496,34238671165,0,2286342729,0,0,0,4268883636.0,0.0,689712000,243466000,102230000,13969058000,3106296000,1264380000,741160000,267170000,2629803000,19587165921,107031000,0.0,9938556115,913605256,39234140296,417450199,11225396165,20403378,15847814422,109971210061,109971210061,90384044140
600,19,2019,273601635,36710666000,0,3481590000,0,0,0,4977689000.0,0.0,823440000,249980000,115991000,14791842000,3530620000,1357212000,840914000,276120000,2732612000,7432214490,112916000,0.0,10579176000,940757856,41937875000,356915000,11991935000,24184931,16044136245,105476125490,105476125490,98043911000
601,19,2020,99148586,39082908584,0,2811789215,0,0,0,4700908362.0,0.0,789792907,260039074,110193743,15291454557,3654020018,1393376305,798901656,261121107,2940554734,13298994882,41147154,0.0,10199477056,963792079,40234586335,188592523,13583454483,28586653,18131506101,110517256957,110517256957,97218262075
602,20,1989,0,0,0,1988308,0,1536098,0,4689785.0,0.0,0,0,0,0,0,0,0,0,0,510303251,0,0.0,2494199,33503107,209623205,65454633,0,0,63503796,4455981653,4455981653,3945678402
603,20,1990,0,0,0,3531463,0,0,0,8510339.0,0.0,0,0,0,0,0,0,0,0,0,836803963,0,0.0,3746251,79111049,332052270,78571646,0,0,92886095,1494964526,1494964526,658160563
604,20,1991,0,0,0,6414976,0,0,0,9642144.0,0.0,0,0,0,0,0,0,0,0,0,1149388119,0,0.0,2906996,98151027,502971345,69319456,0,0,150597490,2044707869,2044707869,895319750
605,20,1992,0,0,0,14644446,0,0,0,17458120.0,0.0,0,0,0,0,0,0,0,0,0,1520658576,0,0.0,4338969,101849083,665837640,43822062,0,0,270354578,2649696817,2649696817,1129038241
606,20,1993,0,360447,0,8580750,0,0,0,17558387.0,0.0,0,0,0,0,0,0,0,0,0,1683971906,0,0.0,6063727,118693685,820650689,12781560,360447,0,376138187,2686792035,2686792035,1002820129
607,20,1994,0,8226969,0,10535246,0,0,0,19812137.0,0.0,0,0,0,0,0,0,0,0,0,2208994541,0,0.0,6504222,138908811,980618903,8811437,8226969,0,376501067,3663487455,3663487455,1454492914
608,20,1995,0,1731732000,0,9622000,0,0,0,21673000.0,0.0,0,0,0,0,0,0,0,0,0,4179730265,0,0.0,7429000,152279472,1095362711,70072000,1731732000,0,420430567,7630800528,7630800528,3451070263
609,20,1996,0,2339094879,0,10045155,0,0,0,25121177.0,0.0,0,0,0,0,0,0,0,0,0,5382006393,0,0.0,9212120,0,1995937247,78753126,2339094879,0,544537839,11220015716,11220015716,5838009323
610,20,1997,0,3266936675,0,52623116,0,0,0,45252079.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,17453943,374732952,2422865821,63869040,3266936675,0,677221605,6119000674,6119000674,6119000674
611,20,1998,0,4499153000,0,63501000,0,0,0,59441000.0,0.0,0,0,0,4021730000,0,0,0,0,477423000,0,0,0.0,22184000,292315587,2827848719,130421000,0,0,778502063,8032548719,8032548719,8032548719
612,20,1999,0,7300119368,0,44320170,0,0,0,62248893.0,0.0,216898324,28893100,135599762,4749280563,511565864,0,892042071,0,722082591,0,0,0.0,25822155,271134893,3472810484,189553037,43757093,0,1092437645,11094874107,11094874107,11094874107
613,20,2000,0,9882763834,0,14374280,12278,0,0,102193879.0,0.0,255670255,30601003,155610295,6019570245,587054649,0,1128303029,167633459,862810422,0,0,0.0,24313172,432369454,4393813607,241839092,675510477,0,1314211914,14733207723,14733207723,14733207723
614,20,2001,0,11721760000,0,34588000,14000,0,0,175372000.0,251826000.0,304354000,68760000,185529000,6961185000,692859000,0,1345241000,180422000,950060000,189716000,0,0.0,33059000,1624466000,4756188000,303386000,1033350000,0,1439014000,17453326000,17453326000,17263610000
615,20,2002,0,13667553000,0,37186000,52178000,0,0,366127000.0,481003000.0,329306000,76102000,231102000,7875739000,792266000,0,1891373000,95787000,1053110000,119752000,0,44021000.0,87802000,2047855000,4803447000,121377000,1322768000,0,1667249000,19324772000,19324772000,19205020000
616,20,2003,0,14728934000,0,42355000,8397000,0,0,393263000.0,234685000.0,343056000,75349000,249768000,8527367000,812224000,0,1889534000,81569000,1257431000,98032000,0,97266000.0,126858000,1963868000,5809071000,145672000,1492636000,0,1702298000,21750440000,21750440000,21652408000
617,20,2004,0,17419163000,0,85680000,8016000,0,0,434770000.0,263426000.0,325900000,78209000,275093000,10226582000,842497000,0,1994563000,114154000,1497254000,200000000,0,123631000.0,130965000,2188252000,6216581000,132778000,2064911000,0,1775713000,24832843000,24832843000,24632843000
618,20,2005,0,17781843000,0,184099000,4560000,0,0,533911000.0,260155000.0,375510000,80297000,311672000,9108375000,952038000,0,2259879000,160405000,1619764000,160000000,0,83588000.0,179609000,2280135000,6979160000,147874000,2913903000,0,1869203000,25974172000,25974172000,25814172000
619,20,2006,0,22277156000,0,202265000,304000,0,0,494065000.0,234248000.0,457104000,88257000,334032000,10939571000,1015269000,0,2422004000,160405000,1760449000,1000000000,0,260593000.0,246047000,4049322000,7873148000,216319000,5100065000,0,2252934000,32309304000,32309304000,31309304000
620,20,2007,0,24193217000,0,148844000,9145000,0,0,589274000.0,427637000.0,481565000,90789000,372240000,11459699000,1110028000,425487000,2699042000,160405000,1958021000,500000000,0,124857000.0,259957000,4963625000,8097396000,219297000,5435941000,0,2508829000,38950107000,38950107000,38450107000
621,20,2008,0,28669303000,0,128873000,77611000,0,0,549867000.0,308233000.0,570858000,95499000,445093000,12156386000,1317571000,636281000,3227292000,189436000,2058237000,0,0,52483000.0,296093000,6586367000,10531706000,436310000,7972650000,0,2848555000,44092268000,44092268000,44092268000
622,20,2009,0,35517258000,0,134949000,80458000,0,20000000,696240000.0,407990000.0,642766000,102437000,460395000,12572768000,1359399000,682700000,3338240000,218382000,2141716000,0,0,167896000.0,352160000,7570438000,9296031000,405432000,13998455000,0,3460421000,51602401000,51602401000,51602401000
623,20,2010,0,34534215000,0,169718000,52304000,0,0,732293000.0,442124000.0,659892000,105320000,473385000,13215555000,1397821000,719832000,3432435000,218382000,2187053000,500000000,0,206516000.0,348059000,8449002000,11171921000,210735000,12124540000,0,3680786000,51711486000,51711486000,51211486000
624,20,2011,0,33249930000,0,142576000,45552000,0,0,816389000.0,235083000.0,711116000,111775000,534856000,13700804000,1605009000,879485000,3878145000,225795000,2398797000,2807399000,0,198313000.0,545545000,4074004000,12520161000,302389000,9204148000,0,3451339000,55909703000,55909703000,53102304000
625,20,2012,0,38196993000,0,282441000,99400000,0,0,1177693000.0,275919000.0,760493000,116087000,611297000,14060495000,1699060000,999696000,4432403000,234383000,2667814000,0,0,135720000.0,810414000,9462310000,13083274000,353975000,12615265000,0,3941207000,57288048000,57288048000,57288048000
626,20,2013,5744884,38639228672,0,1114407596,0,0,0,1491853901.0,293594611.0,810423161,118549498,648379018,14401140308,1812870181,1101331533,4701282845,243396616,2788681764,2952916606,0,236861694.0,994673514,7953658121,14415672499,279384980,12013173748,709300,4297295647,60063522940,60063522940,57110606334
627,20,2014,0,43249881287,0,890306457,39137836,0,0,1192298019.0,0.0,933827936,122252630,684980097,15070722743,1944037392,1203660603,4965994001,253699877,3093833499,3565922170,0,0.0,1376303872,3029037444,16158130604,249492882,14976872509,0,4518348914,66823344327,66823344327,63257422157
628,20,2015,6611321,46754823289,0,997748274,6127095,0,0,1330153460.0,0.0,888670288,125415764,690191481,20927052000,1953440938,1244422706,5003775681,260079013,3534283989,3400000000,0,3139508.0,1236888612,2112927543,16040298133,136708636,12127491429,19149094,4913094177,70202467499,70202467499,66802467499
629,20,2016,7386473,48267554986,0,872385969,1492533,0,0,1441001421.0,0.0,1027872000,130403000,728690000,21209100000,2040132000,1317108000,5282870000,221340000,3837839000,1155832358,0,91305161.0,1171962039,2596648321,17529748295,74281739,12472200986,17867879,5446656542,70535315068,70535315068,69379482710
630,20,2017,6257487,51324520787,0,968281495,9190353,0,0,1468274652.0,0.0,1159990498,132917423,790500811,22229671275,2224510084,1508685577,5731001963,222158972,4159515659,2895049809,0,0.0,1236086888,1260144314,19465088282,320479764,13165568525,29078312,5174734740,77765055731,77765055731,74870005922
631,20,2018,6414183,52222534226,0,1292160531,2056341,0,0,1647590787.0,0.0,1212600000,138601000,885850000,23405492000,2410104000,1731192000,6422230000,228810000,4374661000,11706923700,0,0.0,1344610821,1398644693,21467151188,273192444,11412994226,23901913,4876831242,89956220038,89956220038,78249296338
632,20,2019,6761788,52613539180,0,1466197357,0,0,0,1724009425.0,28532469.0,1257207828,143083184,1004780019,24262077000,2718021116,2070613208,7284491279,196019577,4596526000,5690704499,0,0.0,1471862957,1306077079,22901346254,570474942,9080719969,25934794,5231986718,86570475311,86570475311,80879770812
633,21,1989,0,0,0,4376300,0,892600,0,9095300.0,0.0,0,0,0,0,0,0,0,0,0,15062500,0,0.0,899000,103966500,380472500,36923700,0,0,169846600,524004600,524004600,508942100
634,21,1990,0,0,0,17985500,0,845100,0,18478800.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,14978800,138026700,560002400,39358300,0,0,219717400,671301800,671301800,671301800
635,21,1991,0,0,0,16260200,0,1830300,0,32400400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,23825200,0,799022400,57618100,0,0,310176400,1011778200,1011778200,1011778200
636,21,1992,0,64487100,0,39709600,0,1357200,0,58479600.0,1899897.0,0,0,0,0,0,0,0,0,0,0,0,0.0,27944200,347834964,1088273800,110631200,64487100,0,481643300,1529296000,1529296000,1529296000
637,21,1993,0,384079500,0,60974500,0,14519000,0,53552500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,33774000,80009614,1365861300,54083300,384079500,0,652134141,2001737211,2001737211,2001737211
638,21,1994,0,1345027300,0,46814200,0,16771700,0,82808000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,54516500,339293448,1527875500,93792900,1345027300,0,631084814,3270382200,3270382200,3270382200
639,21,1995,0,1806182700,0,72091700,0,0,0,67147600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,55306300,578441900,1778895400,256040500,1806182700,0,735346900,4298334400,4298334400,4298334400
640,21,1996,73300,2087159100,0,66750000,0,0,0,87840600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,68495100,804111700,2660602000,131208200,2087159100,0,2961232400,5247023400,5247023400,5247023400
641,21,1997,130300,3881416700,0,53349600,0,0,0,125920300.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,104368800,840255900,4140519400,180727300,3881416700,0,3939874900,8486302100,8486302100,8486302100
642,21,1998,1188700,5914243800,0,132341900,0,0,0,159321300.0,85961300.0,154513500,0,121448500,3493531400,344984300,0,589107400,0,433550800,0,0,4194300.0,142327500,798002000,4410750100,457503900,777107900,0,5129768800,11279487900,11279487900,11279487900
643,21,1999,542700,7802873900,0,221647600,0,0,0,205077100.0,25444500.0,270178700,5650400,134895400,4200593200,767061200,0,944649400,31347700,586243700,0,0,0.0,206881900,747469900,5404774200,330572000,862254200,0,6157789100,15062870500,15062870500,15062870500
644,21,2000,513800,10137175200,0,343615300,0,133272400,0,359487000.0,140803200.0,287406300,97542300,170586100,5133012200,860121500,0,1159486200,0,749641500,0,0,21820000.0,271023500,1241987400,7127206600,326727200,1679379100,0,7787328900,19300653600,19300653600,19300653600
645,21,2001,533300,11527350400,0,564699400,0,443973700,0,341471100.0,14761500.0,307272800,120613200,0,5796810800,1043916100,0,1579656400,0,861523500,0,0,28545600.0,311455300,1662399300,7695029000,167117800,1817557600,0,8268161500,22190758900,22190758900,22190758900
646,21,2002,352800,12228012900,0,823790000,0,443389900,0,363108900.0,0.0,391125300,127694800,215175400,6292107500,1087767500,0,1351977700,69867100,943366100,0,0,54337200.0,388673200,1077303800,8437168300,61792700,1748931500,0,9358784100,23873824400,23873824400,23873824400
647,21,2003,351700,14555386000,0,733753400,0,432698900,0,401616100.0,0.0,294744200,131470800,210763184,6516280700,1125273300,0,1324255116,83996600,1212948300,0,0,0.0,433365100,2666583500,9364399200,43468000,3655653800,0,10451757800,29074594200,29074594200,29074594200
648,21,2004,268000,16099267300,0,591475900,0,211100700,0,416558400.0,0.0,401686700,137369700,135785800,7113731000,1260887300,0,1641887500,130825200,1371826600,0,0,0.0,441233200,1064203800,10090366800,50544700,3905267500,9312600,11498496900,29023936800,29023936800,29023936800
649,21,2005,185900,18391468550,0,413994450,0,0,0,506749700.0,0.0,459462100,146201900,182035000,7708684000,1384967700,0,1817816000,191387900,1409371200,0,0,13777500.0,496591500,1999949600,11618676500,104435500,5091542750,9228100,12014608900,31531916200,31531916200,31531916200
650,21,2006,232326,19348538800,0,95999000,0,0,0,835855179.0,0.0,520638400,158930200,276073000,8367878400,1590550200,0,1873315196,192083800,1520565400,0,0,0.0,778618400,3426988707,12485309500,164115784,4848504204,10357559,13499715349,35634207963,35634207963,35634207963
651,21,2007,387068,22239427200,0,134202500,0,0,0,791589951.0,280101.0,553769100,163684400,341216690,8989431500,1721949200,796171900,2188488510,191787600,1683654900,3350000000,0,5388521.0,981111500,6580485823,13354653400,179664730,5609273400,12017049,14925463704,44686715431,44686715431,41336715431
652,21,2008,0,27237850400,0,171069700,0,0,0,897790500.0,635866600.0,754279100,176525500,372867100,9785710400,2084931700,1029676800,2680770500,228016200,1788155500,0,0,0.0,1064578000,5684281660,16324069700,308142800,8336917600,0,16781912900,47485060400,47485060400,47485060400
653,21,2009,0,31211019100,0,121239200,0,0,0,929001800.0,139582900.0,730176200,187312100,387619600,11089339300,2148893300,1069792600,2766339000,267338300,1912933800,0,0,0.0,1017074700,5441757300,17128201600,117742800,10651274900,0,18138535100,51084726800,51084726800,51084726800
654,21,2010,0,30675924500,0,117988900,0,0,0,1101635600.0,397193100.0,749700000,195028000,398055300,11906100000,2228556000,1135700000,2869589600,262600000,2041400000,2500000000,0,164609400.0,1161329100,6475632100,18229291700,128392000,8889195600,0,19580827900,54491394200,54491394200,51991394200
655,21,2011,1084930,36688916782,0,120737400,0,0,0,1293727200.0,385051921.0,821100000,208865919,441348390,12875400000,2439700000,1307100000,3218251610,270775511,2226700000,188347195,0,18264326.0,2219938400,3808092290,19486090033,22194000,12879675352,17362984,21364720251,60603610610,60603610610,60415263415
656,21,2012,3317959,38795781000,0,28396000,0,0,0,1501618000.0,610113042.0,882300000,218663000,590472000,13852389000,2591615000,1155840000,3546098000,281614000,2534757000,0,0,85676095.0,2736068000,2810898760,20327830000,639375000,13142033000,18713885,23648078281,65262591300,65262591300,65262591300
657,21,2013,17757409,43395987787,0,1805374479,0,0,0,1915725321.0,0.0,972676000,222489000,525920000,14805341000,2773068000,1519848000,3813358952,291380000,2643853953,0,0,0.0,2691119150,2543006199,23196518197,229249503,15828052882,19829259,26133189542,76469525179,76469525179,76469525179
658,21,2014,149609031,50852994306,0,307788286,0,0,0,2381678166.0,0.0,1087341725,235983112,565795376,15839472815,2980804447,1715391503,4101924209,303471697,2875485388,0,0,0.0,3614766424,5445723798,25317355898,420395493,21147324034,24541438,27597006250,86757472083,86757472083,86757472083
659,21,2015,17158823,48639526929,0,454258680,0,0,0,1998010744.0,0.0,1104630000,245845000,571483198,15438674000,3006144000,1740168000,4143110000,314920000,3148094172,0,21867000,0.0,3798051113,3840579057,27020252679,512078491,18926458559,32029081,28162450337,84600371524,84600371524,84600371524
