,ID_ENTIDAD,ANIO,Agua,Aportaciones Federales,Aprovechamientos,Contribuciones de Mejoras,Cuotas y Aportaciones de Seguridad Social,Derechos,Escuelas,Financiamiento,Hospitales,Impuestos,Inversión pública,Participaciones federales,Productos,Servicios de limpieza y manejo de desechos,Total de egresos,Total de ingresos,Ingresos_menos_finanzas
346,12,1999,0,8441677000,30725500,0,0,90502100.0,0.0,0,0.0,238375400,1239000900,3164539800,80005600,0,12048693300,12048693300,12048693300
347,12,2000,0,10090595600,27733500,0,0,98225700.0,21000000.0,0,3700000.0,265564400,1350600000,3844415900,38170900,0,14381574500,14381574500,14381574500
348,12,2001,0,12170713700,35841000,0,0,88144400.0,0.0,0,0.0,287159500,1206100000,4158192600,32836100,0,17143667700,17143667700,17143667700
349,12,2002,0,12996939800,35094800,0,0,89444400.0,86500000.0,64906700,0.0,298738400,1389400000,4409862900,27915800,0,17923274200,17923274200,17858367500
350,12,2003,0,14642041400,67861500,0,0,121534300.0,146000000.0,24964100,0.0,339617500,1353100000,4918944100,30279800,0,21247271800,21247271800,21222307700
351,12,2004,0,15512400000,25000000,0,0,100300000.0,183700000.0,11100000,0.0,275300000,1739800000,4779200000,40400000,0,22486700000,22486700000,22475600000
352,12,2005,2828900,16435746300,85002400,0,0,152359700.0,0.0,0,0.0,437298600,1866768300,5786179894,65593600,1669100,23672864394,23672864394,23672864394
353,12,2006,3144133,18694395800,97088300,0,0,219353800.0,0.0,2301563900,0.0,537481300,2824022328,6594495200,92226200,2552397,28539104500,28539104500,26237540600
354,12,2007,4940929,20506306574,125856932,0,0,218498143.0,3791098000.0,426896288,0.0,584798698,3964248492,6646730400,90091941,2962833,28601319248,28601319248,28174422960
355,12,2008,6746880,23660788200,209745800,0,0,200374100.0,0.0,680438200,0.0,656446700,1610389600,8941570700,129390300,577649,34750783700,34750783700,34070345500
356,12,2009,5328180,25555935280,64199900,0,0,250659100.0,0.0,0,0.0,889192500,877931340,7649112500,74362500,4604780,36125526780,36125526780,36125526780
357,12,2010,5563810,26713985628,150908600,0,0,351616100.0,226430570.0,1611160012,138204240.0,905944600,2071967890,9607907345,77557100,4225820,39798484300,39798484300,38187324288
358,12,2011,6177871,31442064400,98849600,0,0,235523100.0,395137872.0,0,0.0,990221200,3136293053,10743234400,55908300,8894728,43811817200,43811817200,43811817200
359,12,2012,5513655,33346803800,261963300,0,0,537919400.0,285859923.0,1615168622,69820148.0,1079602900,4009264901,11452770400,60491000,5197584,48498804222,48498804222,46883635600
360,12,2013,5707362,36322785000,75358000,0,0,870354000.0,229755369.5,0,19343050.0,1142393000,5724228042,12118181000,54316000,2692076,50640187000,50640187000,50640187000
361,12,2014,4614700,41464636050,189985492,0,0,562624197.0,1063079.0,0,64377381.5,1240214353,939930326,13765532347,45823141,2687536,57354715490,57354715490,57354715490
362,12,2015,5406895,38425541911,82164184,0,0,377483596.0,0.0,0,309998807.0,1485678764,877015971,14920339741,31639030,1501013,55580399482,55580399482,55580399482
363,12,2016,5934872,41884848176,13655938,0,0,331041985.0,0.0,2243400000,107897356.0,1194213799,874136550,15940576298,58993873,3294982,61819176207,61819176207,59575776207
364,12,2017,8538779,42730217792,9949425,0,0,335453991.0,0.0,2950000000,51220298.0,1470594335,1363910222,17047519492,124800101,6039780,64705509117,64705509117,61755509117
365,12,2018,18100935,46077225505,109742683,0,0,426234233.0,0.0,3695000000,69118819.0,1108488127,1905567705,20246855579,68578921,21835075,71752469081,71752469081,68057469081
366,12,2019,16977431,44520929097,10685575,0,0,391487658.0,0.0,2750000000,265880608.0,1249493694,1362324617,20180979795,30817429,11360979,69141484878,69141484878,66391484878
367,13,1989,0,0,826384,0,14003030,3858861.0,0.0,0,0.0,4309406,12993863,177083108,34749641,0,234830430,234830430,234830430
368,13,1990,0,0,2043486,0,578993,6704057.0,0.0,0,0.0,7204453,77132182,293095272,10096775,0,319723036,319723036,319723036
369,13,1991,0,0,2658748,0,0,8508313.0,0.0,301962,0.0,12577209,10186171,369238268,33467903,0,478991405,478991405,478689443
370,13,1992,0,0,3690806,0,111111063,16373666.0,0.0,507983,0.0,16752685,10837628,495654590,31286607,0,738639332,738639332,738131349
371,13,1993,0,637328746,5237347,0,85558410,20000834.0,0.0,5226479,0.0,18934474,12286658,568559821,17533878,0,1404034933,1404034933,1398808454
372,13,1994,0,0,6158040,0,52668218,26534689.0,0.0,2803118,0.0,25289116,13824203,1649728642,12776428,0,1781311553,1781311553,1778508435
373,13,1995,0,0,5637735,0,89501218,22190372.0,0.0,232911,0.0,27910134,108722652,2029847785,87161447,0,2309220566,2309220566,2308987655
374,13,1996,838651,162061349,13424691,0,0,25705870.0,0.0,862050,0.0,43917318,202115964,2699141200,76666974,0,3137609139,3137609139,3136747089
375,13,1997,541700,2257855876,10143784,0,0,33016247.0,0.0,1134376,0.0,51742315,345276543,1601877357,52864858,0,4334029358,4334029358,4332894982
376,13,1998,885208,3779188677,13851865,0,0,52426139.0,0.0,0,0.0,80418469,509745050,2010623480,109344822,0,6585253614,6585253614,6585253614
377,13,1999,1135479,4813284297,8313577,0,0,38388135.0,1493504.0,0,0.0,79824704,871712457,2598007116,91420367,0,7633625631,7633625631,7633625631
378,13,2000,1958006,5688136500,18688600,0,0,48466500.0,0.0,120000000,0.0,104565328,1138803250,3301453200,42247800,0,9323557928,9323557928,9203557928
379,13,2001,1838000,6966861845,13514392,0,0,99646879.0,0.0,350000342,0.0,120072430,945012000,3628178065,19146047,0,11197420000,11197420000,10847419658
380,13,2002,0,7044452476,9764028,0,0,85487850.0,0.0,449000000,0.0,125835262,1166876000,3760952361,3843201,0,11479335178,11479335178,11030335178
381,13,2003,1756710,8247941734,10841427,0,0,383149091.0,0.0,1200000000,51957970.0,215417924,1772414977,4362213471,7425714,0,14431869194,14431869194,13231869194
382,13,2004,1996658,9108466388,11912552,0,0,468994862.0,0.0,70000000,0.0,257131755,1565280159,4649409057,18723622,937493,14663805778,14663805778,14593805778
383,13,2005,2073750,10275452158,11464200,0,0,644331658.0,0.0,1250000000,104426108.0,284509502,2531583121,5166259179,71619330,87566,17805678123,17805678123,16555678123
384,13,2006,2799514,11413221286,98991953,0,0,703569630.0,0.0,0,0.0,367142712,1347506852,6042763248,68041772,800335,18725082273,18725082273,18725082273
385,13,2007,3769132,13536409970,26384468,0,0,857598912.0,0.0,2450000000,0.0,392703924,2579474050,6174497605,70864859,743050,23673977007,23673977007,21223977007
386,13,2008,3856177,15712027441,98541746,9933020,0,897695558.0,0.0,0,0.0,626645969,3634260452,8023838232,91893213,716027,25543129995,25543129995,25543129995
387,13,2009,3609710,17156118007,135265105,0,0,1007679065.0,0.0,1500000000,0.0,688028536,5304247574,6970549308,80991711,688961,27569795638,27569795638,26069795638
388,13,2010,5651072,16214823595,293212744,0,0,1200460538.0,0.0,0,0.0,817799663,2829685563,8264954056,71085788,6624991,27396671007,27396671007,27396671007
389,13,2011,4887593,18986671721,471452900,0,0,1407982998.0,0.0,0,169724254.0,777859846,2605120752,9305078580,130953105,6903409,31852947441,31852947441,31852947441
390,13,2012,5560886,22995336703,332612979,8141201,0,332970349.0,0.0,2319239292,205721886.0,1019573496,3160122071,10039816108,29434493,8760208,37656243100,37656243100,35337003808
391,13,2013,4747275,23475325743,114647612,12506834,0,631380358.0,0.0,1392061886,31772482.0,1116039678,1759860729,10856641010,16136919,8004159,39440449579,39440449579,38048387693
392,13,2014,5542323,25727697091,171681396,10061598,0,510055797.0,0.0,677176317,34758434.0,1131482148,828938601,11333823412,28038499,8770245,39590016258,39590016258,38912839941
393,13,2015,6702850,28213761297,38222163,17277096,0,582657128.0,0.0,3024024183,0.0,1099402994,811413474,12218634917,944537108,9625999,46138516886,46138516886,43114492703
394,13,2016,6463631,30066642655,122761769,21217401,0,565784392.0,0.0,0,17973414.0,1394874430,574761516,13765885967,161800063,9911848,46098966677,46098966677,46098966677
395,13,2017,7197943,30252779016,180699676,15420003,0,764825711.0,0.0,0,0.0,1113142898,270215462,15378703909,223226421,11637484,47928797634,47928797634,47928797634
396,13,2018,8322327,31004184482,488041493,19709908,0,1091243865.0,0.0,0,0.0,1348522088,348535214,16368679981,112492808,12090991,50432874625,50432874625,50432874625
397,13,2019,8557707,30834202497,348976634,21254022,0,1002347800.0,0.0,1671622307,0.0,1365814791,2000984218,18791983081,221888880,14915864,54258090012,54258090012,52586467705
398,14,1989,0,30289924,32994083,0,1011430802,32784928.0,0.0,0,0.0,74095997,184334611,812533095,53031987,0,2065455592,2065455592,2065455592
399,14,1990,0,62463427,39405931,0,1475820983,45361121.0,0.0,0,0.0,118006664,271759253,1084459054,87628632,0,2975977303,2975977303,2975977303
400,14,1991,0,86987971,34386229,0,38797328,65588540.0,0.0,0,0.0,188336094,412108956,1482743429,77311036,0,2078147661,2078147661,2078147661
401,14,1992,0,114042361,98101963,0,4325166908,115345602.0,0.0,0,0.0,243690219,257074250,1846632631,151017084,0,6955531161,6955531161,6955531161
402,14,1993,0,87859573,212943475,0,5272539638,186834680.0,0.0,0,0.0,273503934,409884884,2090572809,43460693,0,8170185627,8170185627,8170185627
403,14,1994,0,99986097,121207254,0,6721525629,144664781.0,0.0,382500000,0.0,292974695,624092255,2237686344,58658261,0,10137713122,10137713122,9755213122
404,14,1995,0,6684946773,130998242,0,724545241,149774555.0,0.0,119054204,0.0,310264967,266533620,2950994139,186929078,0,11452228384,11452228384,11333174180
405,14,1996,0,440578873,130567339,1664887,0,196900521.0,0.0,668904314,0.0,356150212,367855787,3817206089,145101383,0,5876814285,5876814285,5207909971
406,14,1997,0,3738280480,105282454,3327530,25532210,250935582.0,0.0,9335969,0.0,475868401,641008777,5589916816,266638385,0,10910453425,10910453425,10901117456
407,14,1998,0,6264292427,166423203,0,615268784,306168786.0,0.0,0,0.0,626105775,1107273423,6804999714,384535986,0,15354357497,15354357497,15354357497
408,14,1999,0,8056555487,270725691,0,675035552,354941125.0,0.0,200000000,0.0,820127928,1263091878,8579237974,504524365,0,19521006065,19521006065,19321006065
409,14,2000,0,11733445419,353271326,0,771086510,473465444.0,78787666.0,0,0.0,1023235242,867711552,10836495166,322103495,0,25586629421,25586629421,25586629421
410,14,2001,6889635,13369069822,333520798,0,1111778345,582098973.0,0.0,440000000,0.0,1114770187,582034883,11875415110,307115945,0,29311700635,29311700635,28871700635
411,14,2002,12779660,14394752358,259488238,0,1418271713,989549614.0,0.0,0,0.0,1211311318,678523348,13063603421,205042436,0,31770048637,31770048637,31770048637
412,14,2003,10621556,17023037114,347016926,0,1418271712,717548191.0,407722314.0,150000000,0.0,1265278476,1275502217,13142044490,207004336,0,34555354031,34555354031,34405354031
413,14,2004,15992703,18964487107,697533389,0,423327225,832670547.0,22233053.0,157865217,0.0,1370327155,1476496350,14836339769,205106501,3933262,38136355631,38136355631,37978490414
414,14,2005,13620148,21023332750,409769078,0,356493119,924432345.0,0.0,1443922409,0.0,1503752392,2647262394,17154146371,324247921,4462140,44201308898,44201308898,42757386489
415,14,2006,12855612,21755241951,512783586,0,467591133,1041717108.0,0.0,795092074,0.0,1655451528,2702956721,20907532998,398529542,4518978,50960153065,50960153065,50165060991
416,14,2007,14671687,22455627044,560579761,0,1248398609,1125996830.0,0.0,254304549,0.0,1852872918,2777929295,21456758923,430999009,4755278,54412623184,54412623184,54158318635
417,14,2008,16960334,25969688831,699515839,0,2155722888,1220315236.0,0.0,2020000000,32523500.0,2000432485,2536409729,26813057219,694788002,6754581,64754488593,64754488593,62734488593
418,14,2009,19133441,32736897639,986517066,0,2155722889,1206461928.0,0.0,6678000000,86052553.0,2035527124,3786178083,23732676751,421077278,8339131,74232302783,74232302783,67554302783
419,14,2010,18811138,34606158582,774710095,0,0,1386160042.0,0.0,1795120300,0.0,2172085801,2298893977,27686604103,248398997,10479628,73161157495,73161157495,71366037195
420,14,2011,19754562,38508079625,721283855,0,0,1481380716.0,0.0,1110000000,0.0,2456269074,888228579,31514956230,321749700,11975117,78279855165,78279855165,77169855165
421,14,2012,35765663,38567937947,1732516468,0,0,1910715795.0,0.0,1370000000,0.0,2731487015,1202897645,31164894750,155787159,10921719,82381269116,82381269116,81011269116
422,14,2013,44468777,42436919962,2087430807,0,0,994023694.5,0.0,3750417720,0.0,2879195052,1352404236,33530781569,171093117,13074113,89751186159,89751186159,86000768439
423,14,2014,31228705,45104555809,2516578024,0,0,2329075703.0,5966097.0,734497577,0.0,3429310637,1454857266,36163847658,113699529,13036725,90391564937,90391564937,89657067360
424,14,2015,34677783,47216720788,1365361456,0,0,2508318493.0,4234909.5,1863079196,0.0,3799497403,2608922907,39942615879,113659112,13977545,96809252327,96809252327,94946173131
425,14,2016,39889416,47024143874,1248769838,0,0,2760917092.0,0.0,2437766629,0.0,4335460396,2208963520,45119685000,189465263,18280022,103116208092,103116208092,100678441463
426,14,2017,41314992,46867094354,3324921821,0,0,2946245479.0,1968779.0,320996536,0.0,4520904198,2097576485,52105464146,552622177,24656986,112294000409,112294000409,111973003873
427,14,2018,61352008,48714872826,1023814455,0,0,3240882623.0,0.0,398101309,0.0,4879735213,3892649027,56114334504,452297270,27250967,115535056098,115535056098,115136954789
428,15,1989,0,0,35776300,0,0,48040000.0,0.0,322144700,0.0,98998900,142295300,1283062400,66199000,0,1854221300,1854221300,1532076600
429,15,1990,0,4034100,121120300,0,0,64850400.0,0.0,159422600,0.0,144870800,587954700,1764303500,57490800,0,2316092500,2316092500,2156669900
430,15,1991,0,327579600,56483300,0,0,157607500.0,0.0,528325600,0.0,223860000,673719700,2389658900,46849100,0,3730364000,3730364000,3202038400
431,15,1992,0,621483000,95355400,0,0,232811700.0,0.0,934458800,0.0,278178700,986251400,2833533000,298450800,0,5294271400,5294271400,4359812600
432,15,1993,0,2274446600,80742800,0,0,269368700.0,0.0,1241009100,0.0,351604500,1074855100,3773210300,269669300,0,8260051300,8260051300,7019042200
433,15,1994,0,2332409600,84714200,0,0,287634300.0,0.0,2430536500,0.0,392994100,1470590300,4125318700,54566200,0,9708173600,9708173600,7277637100
434,15,1995,0,3483432800,126038900,6827100,0,314658800.0,0.0,3734235000,0.0,411750700,1818215100,4970255100,137677000,0,13184875400,13184875400,9450640400
435,15,1996,0,4970365800,102764700,5447200,0,363487300.0,0.0,2584525600,0.0,550263200,2030237200,8213841800,126538300,0,18319984000,18319984000,15735458400
436,15,1997,0,10130421200,130654600,5577600,0,322749900.0,0.0,1632337300,0.0,708044500,1703323100,9843665600,111363400,0,22884814100,22884814100,21252476800
437,15,1998,0,11023713200,179942100,2547200,0,579928000.0,0.0,249663200,0.0,1006978700,1366275500,12268233900,150440500,0,25461446800,25461446800,25211783600
438,15,1999,26100,14078484000,157645600,68866600,0,646697900.0,0.0,1465580800,0.0,1139429700,1981378300,15501842500,618691900,0,33677239000,33677239000,32211658200
439,15,2000,13800,18850897300,153291000,7464300,0,840567100.0,0.0,0,0.0,1457363500,2647404900,20438786300,228973300,0,41977342800,41977342800,41977342800
440,15,2001,3947600,22428723000,195317700,8578100,0,1124442200.0,0.0,2278132400,0.0,1850188500,4206314700,21722546000,164645800,0,49772573700,49772573700,47494441300
441,15,2002,5531800,24237048000,214759000,5953000,0,1428501000.0,0.0,7545385500,0.0,2365665000,4237681500,24839402500,103997000,0,60740711000,60740711000,53195325500
442,15,2003,6556800,27788360000,254075600,33442000,0,1249933500.0,0.0,4889267900,0.0,2325280500,4785292800,28513786100,343297000,0,65397442600,65397442600,60508174700
443,15,2004,5561400,32053582000,1898450400,59276900,0,1774356700.0,0.0,2467795600,0.0,2423320100,3607598700,29994329900,236940500,32925900,70908052100,70908052100,68440256500
444,15,2005,7016900,35087045900,446530000,87094500,0,1918273200.0,0.0,4999915100,0.0,2612565700,3536249400,33200755500,235374900,33412900,88875741600,88875741600,83875826500
445,15,2006,11140300,40104683000,1131429200,118940600,0,2080990800.0,0.0,5921256100,0.0,3117477500,4165820500,38210439000,384995100,34040000,104683299800,104683299800,98762043700
446,15,2007,11697120,42515248700,2631858000,249618000,0,1969110000.0,0.0,4786469000,25215291.0,4963569000,11390603697,40552251700,626715000,38809690,116530235400,116530235400,111743766400
447,15,2008,22352300,52501968000,7094247000,317180000,0,1408828000.0,0.0,4515064500,0.0,5339600000,11177453900,50733357000,841810000,41064200,147992564200,147992564200,143477499700
448,15,2009,21415500,65990574000,2730625000,213331000,0,1568025000.0,0.0,4961154000,0.0,5538854000,11154970500,44316868000,656325000,47543200,152712865700,152712865700,147751711700
449,15,2010,25220800,63046338000,8175702200,173931800,0,3935874000.0,0.0,4990059000,0.0,6028562200,12539864300,53802437100,1073649900,48825600,171651094800,171651094800,166661035800
450,15,2011,33217300,68923604700,7895319000,227054000,0,4761395000.0,0.0,4635296000,0.0,6654492000,12017596300,60749643000,718767000,54878100,184527925800,184527925800,179892629800
451,15,2012,31716400,76450183500,6563687000,445387600,0,5217045900.0,0.0,9571297900,0.0,10159763500,11024769500,60945940300,696018700,46892900,200597518800,200597518800,191026220900
452,15,2013,30340600,86427552900,7075967700,297698800,0,5272796800.0,0.0,3714338400,0.0,11033434300,11435795100,68247942800,909675900,51033100,219586339300,219586339300,215872000900
453,15,2014,32171500,99686288000,7309946000,310368000,16276414000,5914981000.0,0.0,13790992000,0.0,14263951000,19300235700,75188938000,932173000,82976300,258704204900,258704204900,244913212900
454,15,2015,49448000,96824592000,3302774600,382030000,17279149000,6802856000.0,0.0,6094651000,0.0,15485878000,16661996400,80702443000,422363000,83873000,246144883600,246144883600,240050232600
455,15,2016,55395100,104122113000,5519860100,456593000,18150880000,7443504000.0,0.0,4395547000,0.0,16991569000,21160449500,89919967000,539633000,88101800,275773701100,275773701100,271378154100
456,15,2017,50835800,101276623357,3778580000,566661000,19517891000,7828247000.0,0.0,6507513000,0.0,17563875000,23915792100,102543832569,687612000,64468700,291013540926,291013540926,284506027926
457,15,2018,66115600,104856998600,3147515400,458278400,20543801400,8254093100.0,0.0,39846667000,0.0,19572239900,21491886700,116446892000,865508200,119287200,343224656000,343224656000,303377989000
458,16,1989,0,3200000,7293421,0,18601695,11396247.0,0.0,45442800,0.0,7493961,50004900,276038880,5675268,0,375142272,375142272,329699472
459,16,1990,0,23079193,10330785,0,58299770,19818073.0,0.0,0,0.0,11036654,80710194,412399893,23331136,0,558295504,558295504,558295504
460,16,1991,0,6288596,13147237,0,29378447,31075544.0,0.0,51592689,0.0,14879485,148626044,613692577,21518992,0,781573567,781573567,729980878
461,16,1992,0,11738750,19921112,0,41464904,53624838.0,0.0,82844860,0.0,21434688,239741627,858100416,12135606,0,1101265174,1101265174,1018420314
462,16,1993,0,135955513,18562608,0,18950181,50539052.0,0.0,3948601,0.0,20363018,301491325,976418706,17032030,0,1241769709,1241769709,1237821108
463,16,1994,0,1529968742,15522512,0,32519374,59514400.0,0.0,1819428,0.0,20678486,372133039,1188025227,29017301,0,2877065470,2877065470,2875246042
464,16,1995,0,1990019152,10438239,3497131,0,63186716.0,0.0,2666179,0.0,23282632,432452156,1345640933,86357599,0,3525088581,3525088581,3522422402
465,16,1996,0,2438981284,19871247,1925472,0,77551384.0,0.0,0,0.0,32021464,408854064,1984571013,110853544,0,4665775408,4665775408,4665775408
466,16,1997,0,3775586256,36043399,0,0,94410212.0,0.0,0,0.0,41393162,513732460,2667538838,103033090,0,6718004957,6718004957,6718004957
467,16,1998,0,5880028313,47843370,0,0,111422244.0,0.0,0,0.0,46686936,685498707,3334424764,154812626,0,9575218253,9575218253,9575218253
468,16,1999,0,7168690707,83029921,0,0,204922054.0,0.0,0,0.0,76883289,939348797,4194163803,161661836,0,11889351610,11889351610,11889351610
469,16,2000,0,9512637745,118221132,0,0,204823541.0,0.0,0,0.0,77082676,1384344233,5339743117,190255387,0,15442763598,15442763598,15442763598
470,16,2001,3093620,11142278689,196540638,0,0,279509855.0,633101.0,95108184,38242873.0,98036404,1826440644,5876168279,201607924,9557079,17889249973,17889249973,17794141789
471,16,2002,2224132,11893849077,173864481,0,0,316044354.0,40734812.0,1055996041,2474702.0,113193722,1796690435,5924186030,76769814,0,19553903519,19553903519,18497907478
472,16,2003,12037660,13174652717,280274470,0,0,463267178.0,33519414.0,1500000000,4974837.0,308529361,1551235676,6831498145,50942734,17903384,22609164605,22609164605,21109164605
473,16,2004,7552702,15207389917,294612025,0,0,392822275.0,834464.0,374508143,67110209.0,327325101,3045106589,7309958869,68358475,19121137,23974974805,23974974805,23600466662
474,16,2005,8702116,16536546548,253673021,3496693,0,450858794.0,717647424.0,1500000000,22066161.0,401302268,3383281940,8203467017,55639330,18779031,27408719938,27408719938,25908719938
475,16,2006,10004192,17779218006,242693616,1668271,0,632404242.0,0.0,323574841,199888109.0,534135629,2824134048,9524294621,129271964,19750820,30285055153,30285055153,29961480312
476,16,2007,12871886,20598418532,268053075,241448,0,946601392.0,0.0,0,302901232.0,624551387,3248751016,9645777913,265636504,18655620,36700349833,36700349833,36700349833
477,16,2008,10951231,24231419789,447720360,1718052,0,723610491.0,0.0,0,187181899.0,619626684,3089121517,12544149300,184884425,17935375,40218079098,40218079098,40218079098
478,16,2009,17559195,25663826234,628915518,1548910,0,716805014.0,79618431.0,4002033933,988845247.0,741150142,5328048349,10992872214,116233068,25440100,44224259188,44224259188,40222225255
479,16,2010,17234368,27191894629,638405787,1466105,0,758442884.0,262937343.0,1858130790,1616730807.0,741571265,6302822494,13232162841,105438390,29906652,48321358300,48321358300,46463227510
480,16,2011,17749776,28418812115,613355327,3244956,0,820421767.0,602615944.0,7540000000,2266151185.0,917755180,6392979753,14773153783,147716210,9862756,53751245849,53751245849,46211245849
481,16,2012,19229359,29523367330,113699071,1676543,0,1446831565.0,61293039.0,0,1951677937.0,1269946673,4296280791,18511608769,171112379,9498013,52758184477,52758184477,52758184477
482,16,2013,23363524,32643902593,115279676,10741170,0,1171491261.0,261942583.0,4714828670,2320310115.0,1669200631,6518841304,17473416421,157371527,3854134,58040153557,58040153557,53325324887
483,16,2014,21645391,37439346726,35966212,60658724,0,1247669242.0,16961166.0,2095092422,242606559.5,1578484290,8145178391,18725174514,388314785,1758107,61732510923,61732510923,59637418501
484,16,2015,19780052,38594218409,238177227,19168048,0,1276870280.0,16077558.0,2049057969,413524704.5,849992647,1281249563,19395252367,284240209,2247130,62740715681,62740715681,60691657712
485,16,2016,30852439,41457232270,26541933,96913154,0,1838192492.0,65719416.0,1832687107,50275261.5,1061618573,905829170,21760859085,389524980,18785656,68479297625,68479297625,66646610518
486,16,2017,28329159,43831357282,228473625,123302171,0,926242231.0,26655695.0,1303168483,11904904.0,903294175,1272093967,23167070727,420257796,5160003,71829276721,71829276721,70526108238
487,16,2018,19687804,45706489839,661219378,19475720,0,1917842900.0,14273505.0,3047887707,177537585.0,1229690777,1009947750,26973677011,388520273,3622077,79944803605,79944803605,76896915898
488,16,2019,38439025,46969922309,269571704,42512497,0,1940790446.0,20938253.0,0,331518121.0,1935394024,1007749067,28531783341,228054026,5447357,79978749718,79978749718,79978749718
489,17,1989,0,0,13405882,0,10371654,16442424.0,0.0,0,0.0,10927860,7094343,178107290,19189848,0,248444958,248444958,248444958
490,17,1990,0,0,8202000,0,14004000,28620000.0,6880000.0,0,0.0,26161000,69537000,272263000,28400000,0,377650000,377650000,377650000
491,17,1991,0,5165364,14474496,0,29578212,38724675.0,3714179.0,0,0.0,39962426,78453480,359875977,29977613,0,517758763,517758763,517758763
492,17,1992,0,747400,15690546,0,30702290,57534442.0,5187362.0,317017,3454138.0,57859237,97538757,415835001,40350439,0,619036372,619036372,618719355
493,17,1993,0,5378571,18141516,0,28937479,69312572.0,5261928.0,75000000,7260856.0,63527205,142679497,525851167,77950450,0,864098960,864098960,789098960
494,17,1994,0,18833800,20166046,0,45995937,80218278.0,15541882.0,25000000,14196792.0,62202672,138672172,610929891,25306822,0,898344881,898344881,873344881
495,17,1995,0,177318261,34254127,0,55237110,65846430.0,12266456.0,175946059,5090755.0,100198045,171592577,733331870,31489383,0,1389395433,1389395433,1213449374
496,17,1996,0,194301047,47509253,0,0,69715249.0,11479343.0,351490330,910013.0,134784292,111086231,1079518962,16316306,0,1893635439,1893635439,1542145109
497,17,1997,1884105,1819749000,51713000,0,0,77923000.0,14590957.0,360962893,0.0,150071000,370399657,1436280000,31108000,0,3927806893,3927806893,3566844000
498,17,1998,609870,2433156000,54041000,0,0,84692000.0,9328000.0,134883000,3913000.0,78055000,394449000,1708388000,68273000,0,4561488000,4561488000,4426605000
499,17,1999,646604,3063850000,45838000,1128000,0,87298000.0,92000.0,110919000,7167000.0,36378000,250487000,2084723000,105224000,0,5535358000,5535358000,5424439000
500,17,2000,716578,3726033796,37650895,1587153,0,97662522.0,14685000.0,170000000,0.0,44868000,476011000,2644975541,69907440,0,6792685347,6792685347,6622685347
501,17,2001,581966,4394299022,15926301,1968355,0,111401970.0,62213000.0,408485977,19947000.0,56685614,811981000,3096742992,57967436,0,8247812046,8247812046,7839326069
502,17,2002,1886727,4737983000,28471000,10529000,0,140429000.0,9633000.0,55264722,3631000.0,65543000,597260000,3279699000,24142000,0,8342060722,8342060722,8286796000
503,17,2003,964212,5226656000,24407000,1788000,0,156006000.0,111176000.0,517053000,27268000.0,72185000,922030000,3721443000,24081000,0,9743619000,9743619000,9226566000
504,17,2004,935891,5236268000,34129000,4130000,0,180094000.0,94181000.0,0,25000000.0,77918000,1240794000,3815154000,29106000,697537,10034032000,10034032000,10034032000
505,17,2005,974801,6707256395,45873000,4945000,0,272497000.0,135613000.0,220000022,124294000.0,109543000,1869868000,4304584000,59000000,901620,11723698417,11723698417,11503698395
506,17,2006,977259,7429690000,45251000,900000,0,275505000.0,112021000.0,0,45998000.0,117069000,1340943637,4717878000,49168000,590215,13323124000,13323124000,13323124000
507,17,2007,1029638,7632046000,54358000,3414000,0,325414000.0,151946000.0,0,111777000.0,232122000,1804205723,4859603000,43031000,697706,14272105000,14272105000,14272105000
508,17,2008,1470584,8977133000,51678000,3286000,0,380532000.0,85345000.0,0,191766000.0,321504000,2675898152,5955292000,83848000,823178,16637536000,16637536000,16637536000
509,17,2009,1127171,10169143000,50178000,162540000,0,325151000.0,179252000.0,0,595533000.0,310733000,3096157000,5973584000,51918000,682922,18775733000,18775733000,18775733000
510,17,2010,1276779,10791635000,43213000,90242000,0,339372000.0,185621000.0,0,426279000.0,366895000,2745963922,6304435000,45941000,775648,19543848000,19543848000,19543848000
511,17,2011,1897142,11525451000,31533000,104205000,0,329006000.0,0.0,2967042000,0.0,371708000,4316964000,7212581000,34778000,1671818,23701328000,23701328000,20734286000
512,17,2012,3470101,11146000000,28014000,48993000,0,370698000.0,5923928.0,181810000,13163133.0,458814000,332673858,6555706000,55424000,1887274,20842342000,20842342000,20660532000
513,17,2013,2862391,13058498000,23809000,75940000,0,213008262.0,32952912.0,2602095681,0.0,577596000,902132998,7343284000,287924000,1045384,24395158681,24395158681,21793063000
514,17,2014,3246505,14791488000,53333000,119731000,0,539468000.0,199511158.0,1529526000,2335111.0,698593000,2313148855,8181583000,277110000,1274014,26190832000,26190832000,24661306000
515,17,2015,5806985,17511733745,138722000,55073000,0,363906000.0,0.0,479191553,0.0,632931000,1293181688,8761883000,99703000,3243861,28242232298,28242232298,27763040745
516,17,2016,7328407,16720356820,151124043,66401473,0,721948261.0,0.0,2498937345,0.0,730122519,1858912617,9287592474,63037943,4619119,30371811620,30371811620,27872874275
517,17,2017,8941732,16794041322,85244767,127266814,0,757660061.0,0.0,3738408806,0.0,659697129,1381225179,10303497238,72410226,6242776,32637459473,32637459473,28899050667
518,17,2018,6852068,16300397754,72812108,22944777,0,874202167.0,0.0,3522222521,0.0,611029303,1587241041,11308776223,34944812,4034169,32842176408,32842176408,29319953887
