"","ID_ENTIDAD","ANIO","estado","poblacion","Agua","Aprovechamientos","Contribuciones.de.Mejoras","Cuotas.y.Aportaciones.de.Seguridad.Social","Derechos","Escuelas","Financiamiento","Hospitales","Impuestos","Inversion.publica","Productos","Servicios.de.limpieza.y.manejo.de.desechos","Total.de.egresos","Total.de.ingresos","Ingresos_menos_finanzas","Ingresos_propios","Ingresos_propios_pc","Inversion_publica_pc","Total_de_egresos_pc","Total_de_ingresos_pc","limpieza_pc","educacion_pc","hopsitales_pc"
"499",17,1998,"Morelos",1510242,609870,54041000,0,0,84692000,9328000,134883000,3913000,78055000,394449000,68273000,0,4561488000,4561488000,4426605000,285061000,188.751868905778,261.182644900619,3020.36892100736,3020.36892100736,0,6.1764935685804,2.59097548604793
"500",17,1999,"Morelos",1532769,646604,45838000,1128000,0,87298000,92000,110919000,7167000,36378000,250487000,105224000,0,5535358000,5535358000,5424439000,275866000,179.978848737155,163.421233075565,3611.34521901213,3611.34521901213,0,0.0600220907390481,4.6758513513778
"501",17,2000,"Morelos",1555296,716578,37650895,1587153,0,97662522,14685000,1.7e+08,0,44868000,476011000,69907440,0,6792685347,6792685347,6622685347,251676010,161.818721323787,306.058139415262,4367.45503556879,4367.45503556879,0,9.44193259675329,0
"502",17,2001,"Morelos",1566817,581966,15926301,1968355,0,111401970,62213000,408485977,19947000,56685614,811981000,57967436,0,8247812046,8247812046,7839326069,243949676,155.697618802962,518.236016075904,5264.05575507542,5264.05575507542,0,39.706615386481,12.7309060343359
"503",17,2002,"Morelos",1578337,1886727,28471000,10529000,0,140429000,9633000,55264722,3631000,65543000,597260000,24142000,0,8342060722,8342060722,8286796000,269114000,170.504778130399,378.410947725359,5285.34826339369,5285.34826339369,0,6.10325931660982,2.30052263870137
"504",17,2003,"Morelos",1589858,964212,24407000,1788000,0,156006000,111176000,517053000,27268000,72185000,922030000,24081000,0,9743619000,9743619000,9226566000,278467000,175.152120503844,579.944875580083,6128.60959909627,6128.60959909627,0,69.9282577437733,17.1512172785242
"505",17,2004,"Morelos",1601378,935891,34129000,4130000,0,180094000,94181000,0,2.5e+07,77918000,1240794000,29106000,697537,10034032000,10034032000,10034032000,325377000,203.185631374978,774.828928585256,6265.87351643397,6265.87351643397,0.435585477007927,58.8124727578373,15.611554548645
"506",17,2005,"Morelos",1612899,974801,45873000,4945000,0,272497000,135613000,220000022,124294000,109543000,1869868000,5.9e+07,901620,11723698417,11723698417,11503698395,491858000,304.952758976228,1159.32119742154,7268.7120625656,7268.7120625656,0.559005864595365,84.0802802903344,77.0624819037026
"507",17,2006,"Morelos",1645765,977259,45251000,900000,0,275505000,112021000,0,45998000,117069000,1340943637,49168000,590215,13323124000,13323124000,13323124000,487893000,296.453624909996,814.784393276075,8095.39879630445,8095.39879630445,0.358626535380203,68.0662184455253,27.9493123258788
"508",17,2007,"Morelos",1678630,1029638,54358000,3414000,0,325414000,151946000,0,111777000,232122000,1804205723,43031000,697706,14272105000,14272105000,14272105000,658339000,392.188272579425,1074.80845868357,8502.23396460209,8502.23396460209,0.415640135110179,90.5178627809583,66.5882296873045
"509",17,2008,"Morelos",1711496,1470584,51678000,3286000,0,380532000,85345000,0,191766000,321504000,2675898152,83848000,823178,16637536000,16637536000,16637536000,840848000,491.294166039535,1563.48489976021,9721.04871995027,9721.04871995027,0.480969864960245,49.865731500395,112.04583592366
"510",17,2009,"Morelos",1744361,1127171,50178000,162540000,0,325151000,179252000,0,595533000,310733000,3096157000,51918000,682922,18775733000,18775733000,18775733000,900520000,516.246350382748,1774.95197381735,10763.6739184148,10763.6739184148,0.391502676338212,102.760839069436,341.404674835083
"511",17,2010,"Morelos",1777227,1276779,43213000,90242000,0,339372000,185621000,0,426279000,366895000,2745963922,45941000,775648,19543848000,19543848000,19543848000,885663000,498.339829408399,1545.08339227347,10996.8214527463,10996.8214527463,0.436437213704271,104.444170609607,239.856247963822
"512",17,2011,"Morelos",1796656,1897142,31533000,104205000,0,329006000,0,2967042000,0,371708000,4316964000,34778000,1671818,23701328000,23701328000,20734286000,871230000,484.917535688524,2402.77715934492,13191.9120855634,13191.9120855634,0.930516470598712,0,0
"513",17,2012,"Morelos",1816086,3470101,28014000,48993000,0,370698000,5923928,181810000,13163133,458814000,332673858,55424000,1887274,20842342000,20842342000,20660532000,961943000,529.679211226781,183.181775532657,11476.5170812395,11476.5170812395,1.03919858420802,3.26192041566313,7.24807800952158
"514",17,2013,"Morelos",1835515,2862391,23809000,75940000,0,213008262,32952912,2602095681,0,577596000,902132998,287924000,1045384,24395158681,24395158681,21793063000,1178277262,641.932788345505,491.487674031539,13290.634334778,13290.634334778,0.569531711808403,17.9529516239312,0
"515",17,2014,"Morelos",1854944,3246505,53333000,119731000,0,539468000,199511158,1529526000,2335111,698593000,2313148855,277110000,1274014,26190832000,26190832000,24661306000,1688235000,910.127205996515,1247.01816065606,14119.4731485155,14119.4731485155,0.686820734210844,107.556431892284,1.25885794935049
"516",17,2015,"Morelos",1874374,5806985,138722000,55073000,0,363906000,0,479191553,0,632931000,1293181688,99703000,3243861,28242232298,28242232298,27763040745,1290335000,688.408503318975,689.927243975855,15067.5544464445,15067.5544464445,1.73063700200707,0,0
"517",17,2016,"Morelos",1893803,7328407,151124043,66401473,0,721948261,0,2498937345,0,730122519,1858912617,63037943,4619119,30371811620,30371811620,27872874275,1732634239,914.896765397457,981.576550992896,16037.4714899068,16037.4714899068,2.43907048409998,0,0
"518",17,2017,"Morelos",1913232,8941732,85244767,127266814,0,757660061,0,3738408806,0,659697129,1381225179,72410226,6242776,32637459473,32637459473,28899050667,1702278997,889.739977692198,721.932927632404,17058.8091109703,17058.8091109703,3.26294772406065,0,0
"519",17,2018,"Morelos",1932661,6852068,72812108,22944777,0,874202167,0,3522222521,0,611029303,1587241041,34944812,4034169,32842176408,32842176408,29319953887,1615933167,836.118267507856,821.272349884434,16993.2421712861,16993.2421712861,2.08736503711722,0,0
"520",17,2019,"Morelos",1952091,6105800,35606077,19610138,0,539071611,0,389618357,0,632609386,1007040284,60713607,1186631,31497810280,31497810280,31108191923,1287610819,659.605939989478,515.877735208041,16135.4210843654,16135.4210843654,0.607876886886933,0,0
"521",18,1989,"Nayarit",810231,0,2405314,0,2241526,2151210,0,103244945,0,2867701,35509328,1980386,0,246772397,246772397,143527452,11646137,14.3738477051606,43.8261779665305,304.57042127492,304.57042127492,0,0,0
"522",18,1990,"Nayarit",824643,0,5301004,0,5817498,3609057,0,39747352,0,4158340,32179789,12936015,0,272018558,272018558,232271206,31821914,38.5887153592524,39.0226910311492,329.862204614603,329.862204614603,0,0,0
"523",18,1991,"Nayarit",839055,0,4380116,0,74925315,6059927,0,13095315,0,11699331,9998558,29248467,0,352225545,352225545,339130230,126313156,150.542164697189,11.9164512457467,419.788386935302,419.788386935302,0,0,0
"524",18,1992,"Nayarit",853467,0,5739816,0,93336135,15329771,0,3924876,0,23482672,12530531,14215627,0,441561791,441561791,437636915,152104021,178.218983276448,14.6819162310904,517.374182012896,517.374182012896,0,0,0
"525",18,1993,"Nayarit",867878,0,6217956,0,497757361,10813551,0,44400000,0,23325085,9928898,5594561,0,920576764,920576764,876176764,543708514,626.4803509249,11.44043056743,1060.72139632529,1060.72139632529,0,0,0
"526",18,1994,"Nayarit",882290,0,6439826,0,566784328,12851477,0,3e+07,0,27154451,16063142,10658821,0,1012195784,1012195784,982195784,623888903,707.124531616589,18.2061929750989,1147.23705811015,1147.23705811015,0,0,0
"527",18,1995,"Nayarit",896702,0,6926403,0,0,13272035,0,48198443,0,25920098,16740377,16424346,0,1309474739,1309474739,1261276296,62542882,69.7476776008083,18.6688297784548,1460.32320547964,1460.32320547964,0,0,0
"528",18,1996,"Nayarit",901399,0,7994390,0,0,16308741,0,38102282,0,32421552,16204592,27546275,0,1735092580,1735092580,1696990298,84270958,93.4890742057624,17.9771577292631,1924.8885121905,1924.8885121905,0,0,0
"529",18,1997,"Nayarit",906095,0,3117717,0,0,27381982,0,120077430,0,50900858,139192724,42153693,0,2653663364,2653663364,2533585934,123554250,136.359046236874,153.618245327477,2928.68116919308,2928.68116919308,0,0,0
"530",18,1998,"Nayarit",910792,0,10004690,0,18169818,41017021,3270011,1e+08,108055,72817109,494806448,69314431,0,3660969998,3660969998,3560969998,211323069,232.021217797258,543.270524993632,4019.54562402832,4019.54562402832,0,3.59029394197578,0.118638503632004
"531",18,1999,"Nayarit",915488,0,11390776,0,16024715,39946020,0,6e+07,1957400,75705114,430759091,55765964,0,4414263749,4414263749,4354263749,198832589,217.187542600231,470.52401669929,4821.76036059457,4821.76036059457,0,0,2.13809465552798
"532",18,2000,"Nayarit",920185,0,10174461,0,21577953,48953966,3879777,449786982,1013838,78358314,497398137,105338199,0,5596302208,5596302208,5146515226,264402893,287.336669256726,540.54145307737,6081.71422920391,6081.71422920391,0,4.21630106989355,1.1017762732494
"533",18,2001,"Nayarit",926085,0,25910909,0,27149445,57912948,26832597,141221906,13965207,93037834,632215198,120395750,0,6550523109,6550523109,6409301203,324406886,350.299255467911,682.675130252623,7073.34975623188,7073.34975623188,0,28.9742269878035,15.0798328447173
"534",18,2002,"Nayarit",931985,316484,18879962,0,34716826,65165675,7546884,6.6e+07,3189449,138423667,372720118,86102351,0,7131237439,7131237439,7065237439,343288481,368.341208281249,399.920726191945,7651.66546564591,7651.66546564591,0,8.09764534836934,3.42221065789685
"535",18,2003,"Nayarit",937884,0,24227356,0,13852153,71815749,5575230,303680623,288314,140295064,391688568,62351302,0,7594910308,7594910308,7291229685,312541624,333.241236656132,417.630077920084,8097.92075352602,8097.92075352602,0,5.94447714216257,0.307409018599315
"536",18,2004,"Nayarit",943784,0,12866545,0,7471204,114633789,1423764,157784588,1222107,195590935,369515863,71101047,0,8420774308,8420774308,8262989720,401663520,425.588397345155,391.52588198147,8922.35332237037,8922.35332237037,0,1.50856975748688,1.29490116382562
"537",18,2005,"Nayarit",949684,295189,29207328,0,0,107599024,100306737,0,0,206311569,853794702,20856822,0,8920426058,8920426058,8920426058,363974743,383.258792398314,899.030311135072,9393.04659023423,9393.04659023423,0,105.621171884543,0
"538",18,2006,"Nayarit",976743,323973,15014274,0,0,123454196,163278055,3e+08,2821119,232866377,1106762639,11956999,0,10256983070,10256983070,9956983070,383291846,392.418318841292,1133.11550633073,10501.209704088,10501.209704088,0,167.165830725175,2.88829200721172
"539",18,2007,"Nayarit",1003802,428259,21745662,0,0,175311688,66744255,122867740,0,298392171,1184850688,6063954,0,11280655464,11280655464,11157787724,501513475,499.613942789514,1180.36294807143,11237.9288584801,11237.9288584801,0,66.4914544900289,0
"540",18,2008,"Nayarit",1030861,308811,31694605,0,0,169039956,80173635,545046236,26899075,327588036,1461271658,10456228,0,13737968108,13737968108,13192921872,538778825,522.649343606946,1417.5254064321,13326.6930342694,13326.6930342694,0,77.7734680039307,26.0937944106916
"541",18,2009,"Nayarit",1057920,438065,23208052,0,0,157008159,333770704,0,216126028,326980807,2772594363,7888786,498274,14845244193,14845244193,14845244193,515085804,486.88540154265,2620.79775691924,14032.482789814,14032.482789814,0.470994026013309,315.497111312765,204.29335677556
"542",18,2010,"Nayarit",1084979,480933,29149889,0,0,195543001,285604424,1.625e+09,236583898,466087346,2472939442,4036110,415232,15996551569,15996551569,14371551569,694816346,640.396123795944,2279.25097352115,14743.6508623669,14743.6508623669,0.382709711432203,263.234978741524,218.053895974023
"543",18,2011,"Nayarit",1100027,504262,198574425,0,0,173883132,6182649,1998768000,71565793,511937612,1074831596,5144832,450849,17627753637,17627753637,15628985637,889540001,808.652879429323,977.095649470422,16024.8372421768,16024.8372421768,0.409852667252713,5.62045204344984,65.0582149347243
"544",18,2012,"Nayarit",1115074,503247,266387262,0,0,163128305,48222608,4055600000,54529700,500129281,1198153856,35215719,705367,20948904456,20948904456,16893304456,964860567,865.288372789609,1074.50613681244,18787.0082667159,18787.0082667159,0.632574160997387,43.2461056396257,48.9023150033092
"545",18,2013,"Nayarit",1130122,323721,26735239,0,0,286554572,595675,427210031,0,799923410,550817461,18396299,229757,19006757092,19006757092,18579547061,1131609520,1001.31624727242,487.396458966377,16818.3232358984,16818.3232358984,0.203302829252063,0.527089110733177,0
"546",18,2014,"Nayarit",1145170,295953,260376819,2810355,0,209064634,0,3765333457,0,613927078,697155768,14627638,31957,23145755415,23145755415,19380421958,1100806524,961.260357850799,608.779279932237,20211.6326964555,20211.6326964555,0.0279059004339967,0,0
"547",18,2015,"Nayarit",1160218,319874,25587605,0,0,213460405,0,12666543,0,654919682,381071356,16870553,28507,21197630447,21197630447,21184963904,910838245,785.057846887395,328.448064070718,18270.3857783623,18270.3857783623,0.0245703824626062,0,0
"548",18,2016,"Nayarit",1175265,666037,3816203,0,0,330484246,0,91334057,0,773240883,818026544,20371188,59352,21889803217,21889803217,21798469160,1127912520,959.709103904226,696.035825111783,18625.4191327062,18625.4191327062,0.0505009508493829,0,0
"549",18,2017,"Nayarit",1190313,481119,41417485,0,0,263092324,16443130,0,0,769387448,821447392,54482080,132800,22323649898,22323649898,22323649898,1128379337,947.968590614401,690.11040961495,18754.4367725128,18754.4367725128,0.111567293644613,13.8141228399589,0
"550",18,2018,"Nayarit",1205361,623899,32221703,0,0,318378520,0,5421559518,0,821406730,339048813,81966736,14327,28802670339,28802670339,23381110821,1253973689,1040.3303981131,281.284041046624,23895.4722601777,23895.4722601777,0.0118860656682936,0,0
"551",18,2019,"Nayarit",1220408,634430,284010501,0,0,365308259,0,1034026150,0,822587768,546809127,29292496,11715,26118932281,26118932281,25084906131,1501199024,1230.07963238524,448.054361328343,21401.8035615958,21401.8035615958,0.00959924877581923,0,0
"552",19,1989,"Nuevo León",3008460,0,18897793,0,1547175279,19485140,2159349,0,0,72513258,268680244,36267188,0,2306945960,2306945960,2306945960,1694338658,563.191353051063,89.3082321187584,766.8195555201,766.8195555201,0,0.717758919846034,0
"553",19,1990,"Nuevo León",3098736,0,117938652,0,2178775891,44000440,3260232,0,0,104359022,143058795,95328560,0,3325064607,3325064607,3325064607,2540402565,819.818972961879,46.166822536673,1073.03900913147,1073.03900913147,0,1.05211673404898,0
"554",19,1991,"Nuevo León",3189012,0,94759705,0,2620588288,72366523,5362877,233001950,0,145064817,225158129,74307806,0,4274595033,4274595033,4041593083,3007087139,942.95259440855,70.6043530096469,1340.41359298742,1340.41359298742,0,1.68167350891122,0
"555",19,1992,"Nuevo León",3279287,0,98823206,0,3205305155,130799319,13483677,558238162,4407877,197086152,393911653,38309142,0,5435269353,5435269353,4877031191,3670322974,1119.24420582889,120.121127854927,1657.45460918791,1657.45460918791,0,4.11177094289094,1.34415712927841
"556",19,1993,"Nuevo León",3369563,0,87492858,0,4501153948,237325357,8631954,562387455,7316446,245538884,561386968,227913532,0,7297276693,7297276693,6734889238,5299424579,1572.73349066333,166.605274333793,2165.64483079853,2165.64483079853,0,2.56174287288886,2.17133379016804
"557",19,1994,"Nuevo León",3459838,0,80743721,0,4934825414,287979187,39230935,0,5118396,264424792,657595956,47322830,0,7962506787,7962506787,7962506787,5615295944,1622.99389277764,190.065533704179,2301.41029348773,2301.41029348773,0,11.3389514191127,1.4793744678219
"558",19,1995,"Nuevo León",3550114,0,40673514,0,4636498524,258376900,16123440,0,3853282,315181916,404334027,118215306,0,9149096051,9149096051,9149096051,5368946160,1512.33063501623,113.893251596991,2577.12739675402,2577.12739675402,0,4.54166823938612,1.08539669430334
"559",19,1996,"Nuevo León",3606919,41639870,69011647,0,3841253383,308319481,0,0,0,422967032,135362405,179699394,0,11032963041,11032963041,11032963041,4821250937,1336.6673709612,37.5285402860447,3058.833048649,3058.833048649,0,0,0
"560",19,1997,"Nuevo León",3663725,56260921,113839193,0,5055250962,359874100,441853,0,209316,609777739,159705373,2210437837,0,16898736010,16898736010,16898736010,8349179831,2278.87732594559,43.5909826747368,4612.44662467844,4612.44662467844,0,0.120602119427632,0.0571320172774976
"561",19,1998,"Nuevo León",3720530,36065870,97818688,0,5020891931,444555586,73028838,0,0,766585738,300015885,324772351,0,19082224267,19082224267,19082224267,6654624294,1788.6226677382,80.637942712463,5128.89944900323,5128.89944900323,0,19.6286115150261,0
"562",19,1999,"Nuevo León",3777336,45637447,119202348,0,6131835155,631658122,46774378,0,0,986476507,392401323,417708660,0,23885890955,23885890955,23885890955,8286880792,2193.84264253961,103.883086651545,6323.47531567221,6323.47531567221,0,12.3829010710194,0
"563",19,2000,"Nuevo León",3834141,39411258,246870709,0,640240483,628332444,124649467,363997167,88911000,1207701233,1008128438,547243701,0,21314893037,21314893037,20950895870,3270388570,852.965128303837,262.934628121397,5559.23557245287,5559.23557245287,0,32.5104024604207,23.1892880308784
"564",19,2001,"Nuevo León",3907171,35774887,333191247,0,655201686,737888904,266709282,0,18021229,1340655623,1568529539,512113199,0,24238571127,24238571127,24238571127,3579050659,916.020992938369,401.448909965804,6203.61154579618,6203.61154579618,0,68.2614817728735,4.61234714323996
"565",19,2002,"Nuevo León",3980201,61221685,387661693,0,691534893,1048398146,283580911,0,45243650,1476194838,3248251718,248208427,0,26454902132,26454902132,26454902132,3851997997,967.789816896182,816.102432515343,6646.6246634278,6646.6246634278,0,71.2478869785722,11.3671771852728
"566",19,2003,"Nuevo León",4053232,63059896,453450000,0,0,850224000,149586404,1.716e+09,3318368,1551519000,2882746933,133693000,0,28367932591,28367932591,26651932591,2988886000,737.408073359729,711.221793620498,6998.84255108022,6998.84255108022,0,36.9054630971037,0.818696783209054
"567",19,2004,"Nuevo León",4126262,62076079,578832355,0,0,951298092,121404681,2042184563,0,1664663223,1900065236,198588640,0,30204938936,30204938936,28162754373,3393382310,822.386535319376,460.480996117067,7320.1699106843,7320.1699106843,0,29.422436335841,0
"568",19,2005,"Nuevo León",4199292,69770413,600143291,0,0,1398561427,0,0,0,1873604442,2843725832,422532464,0,34392514306,34392514306,34392514306,4294841624,1022.75374610768,677.191734225674,8190.07449493867,8190.07449493867,0,0,0
"569",19,2006,"Nuevo León",4290125,44796236,3222136000,0,0,369006000,67712000,0,0,2105962000,2910266557,263122000,0,39742974000,39742974000,39742974000,5960226000,1389.28958946418,678.364046968328,9263.82657847965,9263.82657847965,0,15.78322309956,0
"570",19,2007,"Nuevo León",4380958,43802881,2916266000,0,0,405950000,0,0,0,2304473000,4186754159,196365000,0,41356663000,41356663000,41356663000,5823054000,1329.17366475552,955.670919237299,9440.09575074675,9440.09575074675,0,0,0
"571",19,2008,"Nuevo León",4471792,56581292,2620364084,0,0,1925049638,6210110,0,0,2600555141,1973861552,191473919,0,47879016000,47879016000,47879016000,7337442782,1640.82828136908,441.402809432997,10706.8969218604,10706.8969218604,0,1.38872961890893,0
"572",19,2009,"Nuevo León",4562625,66557639,4077377406,0,0,1386638925,625809158,0,79582966,2474617234,6743230155,145316903,0,53271462000,53271462000,53271462000,8083950468,1771.77621829539,1477.92776197912,11675.6169967946,11675.6169967946,0,137.159893263198,17.4423639900277
"573",19,2010,"Nuevo León",4653458,75906459,1106004859,0,0,1426351732,947647342,8838185170,60406833,2674355706,7498817270,184917753,329412,59343348959,59343348959,50505163789,5391630050,1158.62871223937,1611.45051056655,12752.5270366682,12752.5270366682,0.070788647925908,203.643686480033,12.9810633296787
"574",19,2011,"Nuevo León",4766556,90548533,2085470730,0,0,2598297676,255604775,12246205684,0,4676138213,1143697417,166842862,8809388,71685109267,71685109267,59438903583,9526749481,1998.66517481385,239.942091732479,15039.1832734159,15039.1832734159,1.84816626511888,53.6246243619083,0
"575",19,2012,"Nuevo León",4879655,59211208,2460117131,0,0,1701319526,182739690,15328752601,0,4830291472,2829571505,449980571,27105904,79861135262,79861135262,64532382661,9441708700,1934.91316496761,579.871221428564,16366.1437667212,16366.1437667212,5.55488123648086,37.4493053299875,0
"576",19,2013,"Nuevo León",4992753,23390623,6226540192,0,0,2068332225,2534745,34874407868,59527885,7080127370,2202847837,299167719,25325712,107864952820,107864952820,72990544952,15674167506,3139.38372396952,441.209055805484,21604.3038419886,21604.3038419886,5.07249447348988,0.507684838404784,11.9228579903712
"577",19,2014,"Nuevo León",5105852,73303047,7937741882,0,0,2416178265,1752709,3.177e+09,39354922,7879490659,709756185,215811211,26077434,87002774629,87002774629,83825774629,18449222017,3613.34837300415,139.008374116602,17039.815221632,17039.815221632,5.10736190551548,0.34327454066432,7.70780704180223
"578",19,2015,"Nuevo León",5218950,87463925,1915599675,0,0,2822368093,0,5746010996,1786435,8658658010,430824000,170490190,21636811,86631472000,86631472000,80885461004,13567115968,2599.5872671706,82.549938205961,16599.4063940065,16599.4063940065,4.1458168788741,0,0.34229778020483
"579",19,2016,"Nuevo León",5332048,135472717,3522924756,0,0,3382135983,0,11030776351,0,9024889577,71696000,258272472,19850901,94225939359,94225939359,83195163008,16188222788,3036.02345440251,13.4462405439711,17671.6224908328,17671.6224908328,3.72294116632108,0,0
"580",19,2017,"Nuevo León",5445147,109729152,2032386000,0,0,3726943000,0,34479571218,132179818,9847749000,1217265021,300868638,25894464,119066963890,119066963890,84587392672,15907946638,2921.4907582844,223.550442439846,21866.6206605625,21866.6206605625,4.75551238561604,0,24.2747933159564
"581",19,2018,"Nuevo León",5558245,19317496,2286342729,0,0,4268883636,0,19587165921,0,9938556115,913605256,417450199,20403378,109971210061,109971210061,90384044140,16911232679,3042.54898425672,164.369374865628,19785.2397764042,19785.2397764042,3.67083099071739,0,0
"582",20,1989,"Oaxaca",2977693,0,1988308,0,1536098,4689785,0,510303251,0,2494199,33503107,65454633,0,4455981653,4455981653,3945678402,76163023,25.5778627951236,11.2513637235269,1496.45435342058,1496.45435342058,0,0,0
"583",20,1990,"Oaxaca",3019560,0,3531463,0,0,8510339,0,836803963,0,3746251,79111049,78571646,0,1494964526,1494964526,658160563,94359699,31.2494863490045,26.1995287392865,495.093499052842,495.093499052842,0,0,0
"584",20,1991,"Oaxaca",3061427,0,6414976,0,0,9642144,0,1149388119,0,2906996,98151027,69319456,0,2044707869,2044707869,895319750,88283572,28.8373924970283,32.0605479078874,667.893720477411,667.893720477411,0,0,0
"585",20,1992,"Oaxaca",3103294,0,14644446,0,0,17458120,0,1520658576,0,4338969,101849083,43822062,0,2649696817,2649696817,1129038241,80263597,25.8640003170824,32.8196693577856,853.833641607917,853.833641607917,0,0,0
"586",20,1993,"Oaxaca",3145161,0,8580750,0,0,17558387,0,1683971906,0,6063727,118693685,12781560,0,2686792035,2686792035,1002820129,44984424,14.3027412587146,37.7385084579136,854.262161778046,854.262161778046,0,0,0
"587",20,1994,"Oaxaca",3187028,0,10535246,0,0,19812137,0,2208994541,0,6504222,138908811,8811437,0,3663487455,3663487455,1454492914,45663042,14.3277818707586,43.5856889239756,1149.49961374673,1149.49961374673,0,0,0
"588",20,1995,"Oaxaca",3228895,0,9622000,0,0,21673000,0,4179730265,0,7429000,152279472,70072000,0,7630800528,7630800528,3451070263,108796000,33.6944992017393,47.1614815594809,2363.28543603926,2363.28543603926,0,0,0
"589",20,1996,"Oaxaca",3270869,0,10045155,0,0,25121177,0,5382006393,0,9212120,0,78753126,0,11220015716,11220015716,5838009323,123131578,37.644912712799,0,3430.28587081904,3430.28587081904,0,0,0
"590",20,1997,"Oaxaca",3312843,0,52623116,0,0,45252079,0,0,0,17453943,374732952,63869040,0,6119000674,6119000674,6119000674,179198178,54.0919621002263,113.115216145166,1847.05422925264,1847.05422925264,0,0,0
"591",20,1998,"Oaxaca",3354817,0,63501000,0,0,59441000,0,0,0,22184000,292315587,130421000,0,8032548719,8032548719,8032548719,275547000,82.1347334295731,87.1330945920448,2394.33290072156,2394.33290072156,0,0,0
"592",20,1999,"Oaxaca",3396791,0,44320170,0,0,62248893,0,0,0,25822155,271134893,189553037,0,11094874107,11094874107,11094874107,321944255,94.7789413596539,79.8208936022263,3266.28105968251,3266.28105968251,0,0,0
"593",20,2000,"Oaxaca",3438765,0,14374280,12278,0,102193879,0,0,0,24313172,432369454,241839092,0,14733207723,14733207723,14733207723,382732701,111.299463906373,125.733934712026,4284.44738823386,4284.44738823386,0,0,0
"594",20,2001,"Oaxaca",3452376,0,34588000,14000,0,175372000,251826000,189716000,0,33059000,1624466000,303386000,0,17453326000,17453326000,17263610000,546419000,158.273316695516,470.535654285628,5055.45340368488,5055.45340368488,0,72.9428080834764,0
"595",20,2002,"Oaxaca",3465987,0,37186000,52178000,0,366127000,481003000,119752000,44021000,87802000,2047855000,121377000,0,19324772000,19324772000,19205020000,664670000,191.769328621256,590.843243208933,5575.54659033632,5575.54659033632,0,138.778073893526,12.7008554850321
"596",20,2003,"Oaxaca",3479599,0,42355000,8397000,0,393263000,234685000,98032000,97266000,126858000,1963868000,145672000,0,21750440000,21750440000,21652408000,716545000,205.927464630263,564.394920219255,6250.8467211308,6250.8467211308,0,67.4459901845011,27.9532210464482
"597",20,2004,"Oaxaca",3493210,0,85680000,8016000,0,434770000,263426000,2e+08,123631000,130965000,2188252000,132778000,0,24832843000,24832843000,24632843000,792209000,226.785392232359,626.430131598158,7108.88924513556,7108.88924513556,0,75.4108685134876,35.3918029548753
"598",20,2005,"Oaxaca",3506821,0,184099000,4560000,0,533911000,260155000,1.6e+08,83588000,179609000,2280135000,147874000,0,25974172000,25974172000,25814172000,1050053000,299.431593457436,650.199995950749,7406.75728815357,7406.75728815357,0,74.185423208085,23.8358330807304
"599",20,2006,"Oaxaca",3565849,0,202265000,304000,0,494065000,234248000,1e+09,260593000,246047000,4049322000,216319000,0,32309304000,32309304000,31309304000,1.159e+09,325.027784407023,1135.58426057862,9060.76056501551,9060.76056501551,0,65.6920694061919,73.0802117532178
"600",20,2007,"Oaxaca",3624877,0,148844000,9145000,0,589274000,427637000,5e+08,124857000,259957000,4963625000,219297000,0,38950107000,38950107000,38450107000,1226517000,338.360998180076,1369.32232459198,10745.2216999363,10745.2216999363,0,117.972830526388,34.444479081635
"601",20,2008,"Oaxaca",3683906,0,128873000,77611000,0,549867000,308233000,0,52483000,296093000,6586367000,436310000,0,44092268000,44092268000,44092268000,1488754000,404.123775145186,1787.87596643345,11968.8906285882,11968.8906285882,0,83.6701587934111,14.2465632945032
"602",20,2009,"Oaxaca",3742934,0,134949000,80458000,0,696240000,407990000,0,167896000,352160000,7570438000,405432000,0,51602401000,51602401000,51602401000,1669239000,445.970727776659,2022.59457420302,13786.6179312806,13786.6179312806,0,109.00272353186,44.8567888186113
"603",20,2010,"Oaxaca",3801962,0,169718000,52304000,0,732293000,442124000,5e+08,206516000,348059000,8449002000,210735000,0,51711486000,51711486000,51211486000,1513109000,397.981095024095,2222.27418369779,13601.2632425048,13601.2632425048,0,116.28837952615,54.3182704088047
"604",20,2011,"Oaxaca",3834981,0,142576000,45552000,0,816389000,235083000,2807399000,198313000,545545000,4074004000,302389000,0,55909703000,55909703000,53102304000,1852451000,483.040463564226,1062.32703630083,14578.8735328806,14578.8735328806,0,61.2996518105305,51.7115990926683
"605",20,2012,"Oaxaca",3867999,0,282441000,99400000,0,1177693000,275919000,0,135720000,810414000,9462310000,353975000,0,57288048000,57288048000,57288048000,2723923000,704.220192404393,2446.3062167286,14810.7711506647,14810.7711506647,0,71.3337826612675,35.0879097952197
"606",20,2013,"Oaxaca",3901018,5744884,1114407596,0,0,1491853901,293594611,2952916606,236861694,994673514,7953658121,279384980,709300,60063522940,60063522940,57110606334,3880319991,994.694203154151,2038.86732155555,15396.884336345,15396.884336345,0.181824334058443,75.2610244300334,60.717918758642
"607",20,2014,"Oaxaca",3934036,0,890306457,39137836,0,1192298019,0,3565922170,0,1376303872,3029037444,249492882,0,66823344327,66823344327,63257422157,3747539066,952.593994055977,769.956717223737,16985.9514063928,16985.9514063928,0,0,0
